enrollment_id,user_id,course_id,enrollment_date
3065,175,39,2023-03-31
3066,723,3,2023-09-25
3067,902,6,2023-04-29
3068,612,19,2022-03-26
3069,296,31,2023-10-25
3070,242,9,2022-07-30
3071,19,27,2022-09-05
3072,430,5,2022-09-12
3073,702,11,2023-02-18
3074,749,33,2022-05-30
3075,397,45,2023-09-22
3076,449,31,2023-01-22
3077,634,2,2023-12-16
3078,807,23,2022-09-18
3079,251,22,2023-08-07
3080,990,1,2024-01-10
3081,447,45,2023-10-13
3082,925,46,2023-10-02
3083,502,23,2023-01-04
3084,596,13,2022-09-09
3085,507,49,2022-08-24
3086,487,2,2022-12-16
3087,252,40,2023-12-03
3088,246,42,2023-02-18
3089,557,6,2023-01-13
3090,890,37,2022-03-09
3091,869,5,2022-02-04
3092,759,30,2023-07-03
3093,811,47,2022-02-20
3094,496,39,2023-03-18
3095,37,45,2023-09-17
3096,210,18,2022-10-20
3097,745,33,2023-06-25
3098,480,45,2023-01-17
3099,952,37,2022-12-20
3100,612,25,2022-02-01
3101,919,22,2022-01-28
3102,265,3,2023-04-03
3103,187,1,2023-02-25
3104,802,37,2022-09-27
3105,214,49,2023-10-18
3106,830,37,2023-10-28
3107,85,50,2022-02-11
3108,598,16,2023-07-05
3109,564,38,2023-08-12
3110,542,38,2022-07-17
3111,827,42,2022-07-22
3112,788,44,2022-09-29
3113,664,40,2022-09-24
3114,927,50,2022-03-13
3115,855,24,2023-12-10
3116,718,39,2023-01-02
3117,863,1,2023-05-06
3118,185,46,2022-07-22
3119,337,45,2022-11-04
3120,750,36,2022-04-07
3121,467,4,2023-05-13
3122,492,17,2022-06-29
3123,839,15,2022-05-20
3124,478,44,2022-07-18
3125,413,14,2023-12-02
3126,52,13,2022-06-18
3127,682,31,2022-07-21
3128,453,16,2023-09-25
3129,891,4,2023-08-27
3130,190,43,2023-03-29
3131,582,44,2022-06-19
3132,457,5,2022-10-08
3133,457,3,2023-10-31
3134,805,14,2022-12-03
3135,891,45,2022-12-06
3136,381,14,2023-02-19
3137,355,43,2022-11-20
3138,172,11,2024-01-14
3139,656,1,2022-07-12
3140,772,40,2022-08-18
3141,105,49,2023-07-28
3142,279,47,2022-07-01
3143,600,40,2022-08-29
3144,60,13,2022-09-26
3145,948,3,2023-10-01
3146,992,6,2022-12-03
3147,396,37,2023-07-05
3148,520,33,2022-09-14
3149,332,25,2023-11-02
3150,330,50,2023-09-16
3151,278,20,2023-05-13
3152,143,44,2022-02-19
3153,277,42,2023-01-23
3154,960,49,2022-07-01
3155,249,29,2022-06-30
3156,916,47,2022-09-10
3157,271,36,2023-08-24
3158,690,36,2022-08-27
3159,765,25,2023-05-01
3160,158,23,2022-10-11
3161,805,10,2022-02-26
3162,834,43,2023-10-11
3163,445,21,2022-09-29
3164,54,43,2023-02-20
3165,892,27,2023-12-29
3166,361,10,2023-12-01
3167,890,8,2022-07-09
3168,708,46,2022-07-02
3169,578,21,2022-09-15
3170,215,42,2023-05-23
3171,809,10,2022-06-12
3172,720,50,2022-09-06
3173,628,34,2022-12-29
3174,120,46,2023-12-29
3175,195,29,2023-08-15
3176,796,31,2023-08-01
3177,205,36,2022-02-02
3178,291,14,2023-06-29
3179,929,23,2022-06-14
3180,804,46,2022-09-26
3181,567,39,2022-10-11
3182,782,35,2023-11-19
3183,672,37,2023-07-15
3184,150,38,2022-11-02
3185,279,9,2022-01-29
3186,874,18,2023-08-15
3187,728,41,2022-07-03
3188,928,7,2022-08-02
3189,202,4,2023-02-02
3190,434,17,2023-07-17
3191,157,7,2022-06-09
3192,306,14,2022-01-07
3193,127,44,2022-08-16
3194,912,23,2024-01-20
3195,983,21,2023-05-14
3196,406,39,2022-01-28
3197,87,8,2022-08-16
3198,650,17,2022-04-14
3199,65,6,2023-02-18
3200,206,16,2023-11-02
3201,772,39,2022-09-13
3202,117,44,2024-01-27
3203,681,22,2023-12-23
3204,181,25,2023-01-16
3205,20,27,2023-02-26
3206,293,11,2023-12-31
3207,3,15,2022-11-03
3208,93,31,2023-03-18
3209,431,49,2022-03-14
3210,957,50,2022-05-02
3211,23,38,2023-11-23
3212,164,48,2022-01-20
3213,446,6,2023-03-02
3214,74,48,2022-05-14
3215,627,48,2022-04-06
3216,823,7,2022-03-14
3217,136,27,2022-11-24
3218,166,26,2022-10-08
3219,167,3,2022-06-19
3220,748,5,2022-04-09
3221,57,37,2022-03-22
3222,727,41,2024-01-08
3223,68,16,2022-07-28
3224,155,28,2022-09-14
3225,482,50,2022-06-21
3226,865,18,2023-11-07
3227,791,20,2024-01-29
3228,791,46,2022-03-22
3229,172,31,2022-03-25
3230,117,13,2023-10-26
3231,504,42,2022-05-07
3232,853,29,2023-05-07
3233,825,23,2023-03-12
3234,434,29,2022-06-09
3235,487,25,2023-01-01
3236,376,44,2022-09-03
3237,894,45,2022-06-05
3238,35,16,2022-12-07
3239,40,50,2022-04-23
3240,167,47,2022-06-26
3241,906,4,2023-04-04
3242,852,24,2022-12-18
3243,49,22,2022-04-18
3244,342,25,2023-08-06
3245,114,9,2022-05-06
3246,211,19,2022-09-21
3247,425,44,2022-04-13
3248,553,26,2024-01-01
3249,216,45,2022-05-03
3250,463,8,2023-12-27
3251,573,47,2024-01-20
3252,183,10,2022-07-22
3253,132,1,2023-07-23
3254,804,15,2023-07-05
3255,719,31,2022-04-16
3256,589,2,2022-05-23
3257,305,12,2022-10-26
3258,300,12,2022-09-01
3259,307,11,2023-07-22
3260,962,29,2023-05-06
3261,405,37,2022-10-08
3262,569,6,2022-05-26
3263,342,23,2023-07-29
3264,321,10,2023-03-31
3265,979,31,2023-02-28
3266,490,20,2022-04-25
3267,909,22,2022-10-13
3268,400,46,2023-06-30
3269,719,8,2023-03-22
3270,372,21,2023-07-17
3271,802,7,2022-04-12
3272,559,48,2023-02-05
3273,612,25,2023-03-04
3274,96,18,2022-05-04
3275,502,22,2023-12-19
3276,269,37,2022-11-23
3277,294,19,2023-02-06
3278,586,8,2023-07-17
3279,371,4,2023-08-04
3280,276,10,2023-04-26
3281,870,24,2022-04-26
3282,866,42,2022-03-21
3283,732,17,2022-12-31
3284,802,42,2022-06-28
3285,558,45,2023-08-30
3286,222,39,2023-04-04
3287,409,31,2022-11-03
3288,277,19,2023-07-08
3289,676,47,2022-09-01
3290,686,1,2022-12-13
3291,838,30,2023-12-25
3292,507,33,2022-01-28
3293,237,40,2022-07-09
3294,131,23,2023-02-25
3295,958,41,2022-08-17
3296,911,46,2022-12-03
3297,239,33,2023-03-06
3298,494,29,2023-10-22
3299,629,12,2024-01-06
3300,471,49,2022-09-01
3301,921,14,2022-01-30
3302,231,21,2023-09-03
3303,770,11,2022-12-15
3304,781,4,2023-09-12
3305,324,47,2022-11-30
3306,836,33,2024-01-31
3307,695,17,2022-03-03
3308,914,46,2022-07-29
3309,363,10,2022-05-09
3310,639,3,2023-10-23
3311,543,38,2022-08-17
3312,428,1,2023-01-18
3313,891,10,2023-11-04
3314,71,29,2022-08-17
3315,329,3,2023-09-05
3316,541,27,2022-10-25
3317,744,10,2022-06-19
3318,684,9,2022-04-16
3319,16,8,2022-12-22
3320,141,7,2023-10-07
3321,151,13,2023-04-28
3322,368,49,2022-09-23
3323,515,9,2023-12-30
3324,917,13,2022-11-07
3325,701,22,2023-05-03
3326,818,34,2022-05-01
3327,233,37,2023-06-11
3328,64,14,2023-08-17
3329,367,1,2022-09-08
3330,531,37,2023-12-12
3331,533,19,2023-07-19
3332,458,38,2024-01-25
3333,958,3,2023-05-29
3334,757,50,2023-07-01
3335,397,37,2022-11-05
3336,362,11,2024-01-19
3337,287,21,2022-07-24
3338,283,49,2023-04-20
3339,724,5,2022-09-04
3340,11,31,2023-09-12
3341,875,48,2022-06-26
3342,140,3,2023-09-28
3343,954,15,2023-01-13
3344,328,26,2023-08-15
3345,66,2,2023-10-01
3346,620,1,2024-01-29
3347,32,37,2023-03-20
3348,36,34,2023-05-07
3349,119,39,2022-01-11
3350,924,2,2023-07-22
3351,359,15,2024-01-06
3352,944,7,2022-07-17
3353,952,6,2022-07-05
3354,320,47,2023-08-27
3355,750,49,2022-11-19
3356,630,6,2022-07-23
3357,208,11,2022-09-30
3358,391,36,2022-07-21
3359,994,40,2024-01-27
3360,578,5,2023-10-16
3361,62,23,2022-06-29
3362,163,28,2022-08-07
3363,434,12,2023-09-16
3364,77,2,2022-07-30
3365,470,34,2022-11-05
3366,646,39,2022-10-07
3367,396,4,2023-04-22
3368,694,13,2023-04-19
3369,753,23,2023-05-14
3370,21,2,2022-01-20
3371,164,2,2023-09-07
3372,934,22,2022-03-31
3373,191,36,2023-08-09
3374,660,5,2023-07-16
3375,991,18,2022-12-01
3376,757,10,2023-05-05
3377,632,41,2023-06-02
3378,509,46,2022-04-25
3379,61,49,2023-07-14
3380,214,29,2022-06-08
3381,690,34,2023-03-25
3382,698,5,2023-09-06
3383,149,47,2022-10-22
3384,645,9,2022-09-05
3385,844,15,2022-11-20
3386,81,34,2023-04-20
3387,956,16,2023-11-26
3388,1000,21,2023-04-21
3389,73,38,2022-10-19
3390,922,35,2023-05-06
3391,216,7,2022-12-11
3392,409,37,2024-01-04
3393,71,24,2024-01-16
3394,779,31,2022-09-09
3395,270,6,2023-04-06
3396,333,28,2023-11-16
3397,193,41,2023-06-30
3398,790,22,2024-01-25
3399,432,27,2023-06-16
3400,816,43,2023-07-17
3401,873,36,2023-11-25
3402,587,2,2023-11-08
3403,392,27,2023-04-13
3404,436,22,2023-03-05
3405,623,25,2022-12-16
3406,955,2,2023-03-14
3407,328,15,2022-07-16
3408,836,24,2023-11-06
3409,121,34,2022-06-03
3410,555,39,2023-03-08
3411,417,24,2022-08-05
3412,839,50,2023-05-26
3413,418,15,2022-01-20
3414,488,5,2022-03-01
3415,540,47,2022-05-24
3416,933,35,2022-02-11
3417,979,21,2022-12-17
3418,497,4,2024-01-09
3419,409,15,2023-08-26
3420,423,19,2022-11-21
3421,588,27,2023-04-13
3422,754,45,2022-06-14
3423,971,47,2023-06-28
3424,945,34,2023-02-13
3425,136,33,2022-10-04
3426,667,45,2023-04-20
3427,697,2,2024-01-05
3428,283,50,2023-11-29
3429,915,2,2023-01-31
3430,523,38,2023-04-09
3431,874,27,2023-08-06
3432,320,34,2023-07-31
3433,619,46,2023-12-04
3434,957,49,2022-06-01
3435,665,26,2023-07-24
3436,642,17,2022-08-11
3437,252,22,2022-08-30
3438,903,6,2022-07-10
3439,368,13,2022-09-10
3440,901,29,2023-01-26
3441,795,39,2023-01-13
3442,231,29,2024-01-24
3443,287,41,2024-01-18
3444,993,48,2023-07-16
3445,801,34,2023-12-30
3446,919,30,2022-07-12
3447,674,26,2023-06-28
3448,233,45,2022-01-27
3449,869,50,2023-05-08
3450,529,25,2022-06-25
3451,519,2,2023-08-08
3452,454,9,2023-02-01
3453,943,35,2023-12-19
3454,120,16,2023-12-24
3455,793,41,2023-10-15
3456,481,14,2023-10-30
3457,153,5,2022-02-23
3458,619,42,2023-07-14
3459,582,16,2022-08-10
3460,940,4,2022-10-06
3461,560,18,2022-01-08
3462,333,25,2022-01-20
3463,634,33,2022-11-23
3464,123,6,2023-06-19
3465,687,43,2022-02-10
3466,627,47,2023-04-21
3467,787,21,2023-04-10
3468,992,19,2022-06-16
3469,883,5,2023-09-05
3470,619,42,2024-01-29
3471,531,20,2022-12-02
3472,202,18,2023-03-08
3473,639,30,2022-06-03
3474,739,7,2022-01-22
3475,165,43,2023-09-15
3476,411,13,2022-09-16
3477,852,36,2023-08-05
3478,245,17,2023-08-18
3479,677,16,2022-09-08
3480,226,25,2023-11-07
3481,472,13,2022-06-06
3482,45,46,2023-06-03
3483,484,11,2023-01-30
3484,548,43,2023-07-28
3485,520,36,2023-05-10
3486,230,21,2023-08-22
3487,385,48,2022-08-19
3488,295,39,2023-04-23
3489,780,17,2023-07-25
3490,491,10,2023-10-09
3491,381,4,2023-11-12
3492,150,32,2023-04-19
3493,198,35,2023-10-13
3494,398,18,2022-04-29
3495,987,43,2022-08-06
3496,48,22,2022-05-12
3497,208,22,2022-07-19
3498,271,25,2022-08-15
3499,827,38,2023-12-21
3500,164,43,2022-04-11
3501,465,45,2022-10-01
3502,99,2,2022-10-06
3503,995,30,2023-03-01
3504,433,16,2022-11-29
3505,884,41,2022-05-15
3506,177,9,2022-03-01
3507,733,39,2023-01-17
3508,193,23,2023-11-29
3509,584,5,2023-03-15
3510,659,10,2023-04-08
3511,557,25,2022-07-31
3512,807,49,2023-12-29
3513,772,31,2022-12-01
3514,690,5,2023-03-15
3515,571,33,2022-10-30
3516,322,21,2023-05-13
3517,187,27,2023-09-23
3518,457,13,2023-06-29
3519,307,10,2022-06-26
3520,294,45,2022-02-25
3521,722,22,2024-01-27
3522,329,22,2023-11-20
3523,959,10,2022-04-24
3524,787,3,2023-10-13
3525,115,7,2022-11-28
3526,915,22,2023-01-29
3527,80,28,2023-11-23
3528,980,34,2022-01-14
3529,774,35,2022-04-17
3530,466,33,2022-01-22
3531,526,24,2023-02-06
3532,936,44,2022-10-23
3533,377,17,2023-02-13
3534,629,30,2022-02-10
3535,486,24,2022-02-12
3536,363,22,2024-01-07
3537,745,27,2022-07-15
3538,520,19,2022-09-15
3539,686,45,2023-10-10
3540,189,46,2022-04-30
3541,705,20,2023-04-24
3542,436,7,2023-01-02
3543,589,19,2023-12-29
3544,564,25,2022-03-25
3545,885,13,2023-03-22
3546,169,15,2023-10-03
3547,247,14,2022-05-26
3548,272,39,2022-09-16
3549,622,1,2022-02-11
3550,839,27,2023-12-15
3551,982,36,2022-07-30
3552,845,2,2023-06-14
3553,758,41,2022-06-08
3554,48,42,2023-07-20
3555,227,42,2023-09-28
3556,201,28,2023-07-01
3557,294,20,2022-12-21
3558,878,34,2023-09-23
3559,757,22,2022-11-24
3560,370,2,2023-10-23
3561,234,4,2023-02-12
3562,836,4,2023-07-20
3563,42,4,2022-07-22
3564,163,19,2022-08-24
3565,882,6,2023-05-09
3566,52,2,2023-11-02
3567,857,25,2023-02-10
3568,453,25,2023-10-15
3569,696,30,2022-03-18
3570,293,45,2023-09-26
3571,318,44,2022-04-08
3572,369,20,2022-04-18
3573,731,29,2022-05-13
3574,881,5,2023-08-13
3575,883,34,2023-04-10
3576,304,8,2023-10-01
3577,614,37,2022-04-24
3578,900,9,2022-11-29
3579,298,30,2022-12-26
3580,92,22,2023-08-11
3581,337,4,2022-05-11
3582,691,7,2023-01-31
3583,920,36,2022-02-24
3584,549,8,2022-01-25
3585,788,20,2023-11-21
3586,106,6,2023-02-08
3587,820,28,2023-01-06
3588,698,16,2022-09-27
3589,897,43,2023-10-20
3590,873,20,2022-03-24
3591,877,5,2022-08-27
3592,255,43,2023-05-07
3593,566,45,2023-11-21
3594,57,14,2023-01-03
3595,60,38,2022-11-11
3596,935,8,2023-02-16
3597,482,12,2023-05-17
3598,343,20,2023-07-22
3599,791,15,2023-02-19
3600,907,40,2023-08-03
3601,711,40,2024-01-11
3602,9,12,2023-10-06
3603,998,15,2022-03-18
3604,865,14,2023-08-16
3605,880,24,2023-11-07
3606,143,21,2023-11-11
3607,872,12,2022-12-14
3608,803,2,2023-12-03
3609,935,48,2023-01-13
3610,130,41,2022-04-29
3611,962,31,2022-11-09
3612,628,48,2023-03-24
3613,282,44,2022-02-01
3614,826,8,2023-06-13
3615,366,2,2023-07-03
3616,775,32,2023-08-31
3617,181,21,2024-01-30
3618,953,4,2023-02-17
3619,288,3,2022-10-19
3620,707,14,2024-01-04
3621,714,16,2022-04-10
3622,638,45,2022-12-01
3623,846,38,2022-03-26
3624,346,31,2023-01-18
3625,977,50,2024-01-02
3626,296,23,2022-11-12
3627,363,14,2022-02-26
3628,995,20,2024-01-08
3629,651,8,2023-06-14
3630,7,24,2023-08-30
3631,514,39,2023-10-11
3632,27,27,2023-12-03
3633,291,13,2022-12-21
3634,647,33,2022-03-18
3635,971,19,2022-05-18
3636,627,29,2023-02-20
3637,737,12,2022-01-04
3638,123,40,2023-07-04
3639,153,24,2023-12-28
3640,349,27,2022-06-23
3641,365,7,2023-01-15
3642,513,40,2022-05-30
3643,2,43,2023-09-30
3644,793,36,2022-05-05
3645,632,24,2022-12-14
3646,621,14,2022-04-02
3647,765,24,2022-05-18
3648,916,15,2023-03-05
3649,704,2,2022-09-13
3650,947,30,2023-04-06
3651,865,50,2024-01-28
3652,70,4,2022-04-10
3653,120,9,2023-01-19
3654,416,20,2022-09-05
3655,269,39,2022-09-15
3656,176,9,2022-09-15
3657,585,8,2022-07-08
3658,110,18,2023-03-13
3659,608,15,2022-08-13
3660,698,38,2023-03-22
3661,760,11,2023-10-03
3662,334,22,2022-06-05
3663,308,22,2023-05-03
3664,431,47,2022-10-10
3665,71,38,2022-04-05
3666,88,15,2023-12-23
3667,627,8,2023-08-05
3668,434,19,2023-03-17
3669,601,34,2023-09-27
3670,433,41,2022-03-02
3671,622,24,2022-02-04
3672,608,5,2022-12-31
3673,469,15,2022-07-08
3674,356,6,2023-04-30
3675,911,45,2023-09-01
3676,399,48,2022-10-17
3677,961,48,2023-02-16
3678,263,43,2023-04-16
3679,2,18,2022-01-18
3680,589,15,2023-10-13
3681,275,31,2022-05-21
3682,592,22,2023-02-10
3683,962,29,2022-01-31
3684,444,18,2023-04-13
3685,573,17,2022-06-14
3686,323,43,2022-10-08
3687,331,20,2022-09-15
3688,142,43,2022-02-28
3689,306,23,2023-08-26
3690,328,21,2023-08-27
3691,167,10,2022-11-02
3692,532,45,2023-06-07
3693,634,35,2022-10-26
3694,137,44,2023-08-31
3695,373,32,2022-04-19
3696,925,27,2023-12-03
3697,811,18,2023-01-24
3698,889,42,2023-03-23
3699,265,9,2022-05-25
3700,871,40,2023-02-11
3701,92,21,2023-06-12
3702,493,18,2022-07-11
3703,758,9,2022-06-17
3704,949,17,2022-09-04
3705,748,12,2023-08-09
3706,968,33,2023-02-26
3707,823,23,2022-12-07
3708,25,32,2022-03-11
3709,430,15,2024-01-31
3710,572,12,2023-06-12
3711,956,11,2023-07-26
3712,952,4,2022-11-28
3713,371,37,2023-05-13
3714,765,30,2023-06-02
3715,131,9,2023-05-17
3716,55,20,2022-07-01
3717,197,29,2023-05-16
3718,681,19,2023-11-19
3719,334,40,2023-10-06
3720,779,21,2023-09-02
3721,11,36,2023-08-31
3722,849,35,2022-06-25
3723,560,20,2022-04-16
3724,771,27,2022-12-16
3725,65,31,2022-12-20
3726,430,44,2023-07-18
3727,922,43,2022-12-25
3728,940,39,2023-12-15
3729,989,28,2023-05-01
3730,695,34,2022-10-21
3731,455,24,2023-06-21
3732,541,3,2023-02-25
3733,61,5,2022-02-06
3734,145,50,2022-11-25
3735,421,11,2022-11-03
3736,727,1,2023-02-18
3737,902,23,2022-03-07
3738,737,8,2022-07-28
3739,932,8,2023-05-17
3740,88,7,2022-11-29
3741,423,30,2022-09-22
3742,72,28,2023-01-20
3743,437,11,2023-09-11
3744,801,25,2023-03-22
3745,313,46,2023-03-12
3746,760,16,2022-10-14
3747,770,4,2023-12-22
3748,251,38,2023-07-22
3749,793,12,2022-01-02
3750,664,25,2022-11-02
3751,321,24,2022-08-05
3752,763,15,2022-10-30
3753,188,12,2022-07-25
3754,553,39,2022-08-23
3755,207,28,2023-07-26
3756,858,26,2022-10-16
3757,136,17,2023-02-08
3758,903,11,2022-09-07
3759,231,1,2022-04-06
3760,858,42,2023-10-23
3761,567,31,2022-10-12
3762,636,11,2023-05-27
3763,788,7,2022-07-29
3764,891,28,2022-09-14
3765,352,48,2022-05-26
3766,820,34,2022-10-31
3767,899,3,2022-08-21
3768,183,39,2022-12-19
3769,654,6,2022-06-27
3770,68,21,2022-04-09
3771,876,48,2023-03-14
3772,573,8,2023-09-11
3773,520,18,2023-10-28
3774,442,15,2022-11-19
3775,929,13,2024-01-21
3776,585,37,2023-01-19
3777,976,14,2022-06-17
3778,82,43,2023-11-23
3779,93,2,2022-01-24
3780,468,42,2023-07-04
3781,168,48,2022-09-14
3782,749,39,2023-04-26
3783,688,36,2023-07-10
3784,382,25,2022-08-10
3785,537,39,2022-11-27
3786,98,9,2022-12-01
3787,747,15,2023-03-12
3788,497,24,2023-03-29
3789,406,27,2023-08-26
3790,982,10,2023-09-26
3791,162,34,2022-07-10
3792,652,7,2022-03-09
3793,818,16,2022-04-13
3794,277,46,2022-08-17
3795,437,25,2023-08-01
3796,712,16,2023-08-17
3797,166,49,2023-08-09
3798,956,30,2022-10-27
3799,257,22,2022-02-14
3800,5,36,2023-01-22
3801,441,23,2023-05-09
3802,22,29,2023-09-27
3803,932,4,2023-11-19
3804,442,8,2023-02-04
3805,230,38,2023-02-15
3806,322,8,2022-10-24
3807,587,23,2022-04-11
3808,454,27,2023-02-02
3809,332,14,2023-04-05
3810,390,3,2022-08-11
3811,659,18,2023-08-21
3812,932,8,2023-09-10
3813,800,21,2022-03-15
3814,744,17,2022-05-19
3815,309,36,2023-11-29
3816,915,34,2022-08-05
3817,907,3,2023-06-08
3818,991,41,2022-05-23
3819,534,30,2022-10-16
3820,260,25,2023-05-23
3821,484,30,2023-07-24
3822,894,48,2024-01-21
3823,528,40,2023-02-28
3824,872,39,2023-09-17
3825,497,37,2023-09-05
3826,242,6,2022-04-25
3827,463,42,2022-06-24
3828,547,6,2022-01-29
3829,631,27,2022-04-21
3830,862,23,2023-11-12
3831,144,11,2022-01-30
3832,324,49,2023-12-31
3833,534,19,2022-03-31
3834,154,26,2023-01-31
3835,3,13,2022-05-04
3836,175,31,2022-08-17
3837,140,42,2023-09-22
3838,560,18,2022-08-02
3839,272,6,2022-06-15
3840,308,18,2022-09-29
3841,675,33,2022-01-19
3842,681,47,2022-10-04
3843,501,47,2022-01-31
3844,285,47,2023-04-17
3845,625,48,2022-03-28
3846,691,15,2023-07-15
3847,596,30,2023-12-27
3848,773,30,2023-03-07
3849,776,15,2023-01-31
3850,450,49,2022-11-08
3851,113,33,2023-11-15
3852,839,33,2022-02-07
3853,107,25,2022-01-07
3854,167,12,2023-06-29
3855,670,41,2022-05-17
3856,803,9,2023-05-02
3857,265,38,2022-04-08
3858,469,5,2023-03-05
3859,927,38,2022-02-11
3860,420,42,2023-03-05
3861,863,34,2023-08-14
3862,274,49,2022-05-10
3863,916,9,2023-12-01
3864,753,39,2023-12-29
3865,235,8,2023-04-11
3866,140,1,2023-10-11
3867,591,49,2022-01-19
3868,236,19,2024-01-14
3869,292,30,2022-10-11
3870,199,14,2023-08-30
3871,803,9,2022-12-14
3872,249,17,2023-02-11
3873,325,48,2023-05-22
3874,333,5,2022-06-23
3875,165,7,2023-06-18
3876,15,21,2022-02-16
3877,829,22,2022-07-19
3878,957,21,2023-10-24
3879,942,42,2023-02-13
3880,734,6,2023-07-15
3881,529,43,2022-04-20
3882,985,39,2022-07-11
3883,628,49,2022-12-25
3884,919,1,2022-11-11
3885,588,43,2023-01-28
3886,119,14,2022-01-22
3887,944,26,2022-12-14
3888,992,41,2022-10-22
3889,528,2,2023-11-11
3890,472,48,2022-08-16
3891,601,9,2022-01-20
3892,955,26,2023-06-06
3893,802,47,2022-05-04
3894,532,32,2023-06-24
3895,404,44,2022-01-02
3896,216,32,2022-04-13
3897,415,40,2022-09-04
3898,510,36,2022-11-18
3899,307,50,2022-08-29
3900,703,49,2022-01-22
3901,476,24,2023-03-24
3902,604,27,2022-07-19
3903,908,4,2023-12-15
3904,908,5,2022-05-21
3905,576,43,2023-05-05
3906,413,28,2023-11-20
3907,632,30,2022-12-21
3908,975,11,2023-07-02
3909,895,25,2023-09-29
3910,547,21,2024-01-27
3911,711,15,2022-03-01
3912,736,26,2022-01-19
3913,725,33,2022-05-10
3914,443,50,2022-12-30
3915,306,10,2022-07-06
3916,657,38,2023-11-16
3917,402,15,2023-07-14
3918,978,36,2023-12-31
3919,323,3,2023-10-26
3920,98,44,2022-06-24
3921,90,35,2022-04-02
3922,188,50,2022-10-27
3923,764,18,2023-12-31
3924,225,40,2022-10-16
3925,33,43,2023-02-25
3926,103,25,2023-04-11
3927,971,39,2022-04-01
3928,478,20,2023-10-04
3929,497,2,2023-02-11
3930,995,50,2023-01-23
3931,957,17,2022-02-28
3932,396,36,2022-07-24
3933,930,42,2023-11-17
3934,243,12,2022-11-21
3935,122,7,2022-08-25
3936,7,31,2023-12-25
3937,144,4,2023-12-29
3938,499,23,2023-07-27
3939,105,37,2022-05-06
3940,195,30,2022-03-09
3941,549,9,2022-07-08
3942,525,49,2024-01-27
3943,639,10,2023-07-14
3944,945,3,2023-01-12
3945,823,20,2022-05-16
3946,406,26,2022-01-29
3947,581,45,2023-11-30
3948,586,3,2022-01-18
3949,350,42,2022-10-17
3950,1,40,2023-09-27
3951,304,4,2022-11-23
3952,958,22,2022-09-30
3953,894,30,2022-03-13
3954,852,19,2023-10-28
3955,411,45,2023-07-04
3956,2,24,2023-05-23
3957,262,33,2023-08-22
3958,409,22,2022-10-10
3959,433,37,2023-10-19
3960,687,40,2022-04-17
3961,42,3,2023-12-20
3962,993,11,2022-10-13
3963,787,26,2022-02-12
3964,400,46,2023-03-11
3965,336,23,2022-03-27
3966,87,39,2022-12-01
3967,252,11,2022-07-21
3968,105,24,2023-05-28
3969,818,36,2022-09-20
3970,949,2,2022-11-23
3971,464,6,2023-12-31
3972,914,16,2024-01-05
3973,591,46,2023-09-20
3974,840,19,2022-12-31
3975,948,41,2022-06-21
3976,939,43,2022-12-17
3977,313,12,2023-04-01
3978,320,17,2022-07-20
3979,529,15,2023-09-16
3980,505,3,2022-01-12
3981,449,41,2023-10-18
3982,901,34,2023-01-11
3983,27,3,2022-10-03
3984,370,10,2023-12-25
3985,981,47,2022-09-30
3986,564,23,2023-04-28
3987,141,37,2022-03-08
3988,300,10,2023-08-29
3989,266,13,2023-12-28
3990,496,33,2023-01-19
3991,918,23,2022-11-08
3992,324,7,2022-05-13
3993,813,6,2023-03-06
3994,661,16,2023-08-07
3995,217,17,2022-08-03
3996,366,32,2022-10-11
3997,11,30,2022-04-03
3998,343,40,2023-02-03
3999,740,2,2023-04-10
4000,961,29,2023-07-13
4001,444,28,2023-03-17
4002,731,30,2023-11-11
4003,395,42,2023-07-07
4004,170,19,2023-01-02
4005,525,7,2023-08-30
4006,396,32,2023-04-28
4007,68,42,2022-10-26
4008,208,34,2023-03-07
4009,182,31,2023-09-09
4010,46,30,2022-07-03
4011,33,5,2023-07-24
4012,279,41,2023-02-11
4013,238,10,2023-08-29
4014,499,19,2022-12-23
4015,458,48,2022-01-11
4016,329,2,2023-08-18
4017,16,2,2022-05-30
4018,535,46,2022-09-06
4019,971,22,2022-08-17
4020,117,29,2022-08-19
4021,496,26,2022-10-22
4022,716,13,2022-01-13
4023,316,34,2022-01-10
4024,329,1,2023-11-05
4025,306,43,2023-04-20
4026,346,19,2023-09-18
4027,652,42,2022-02-19
4028,626,1,2023-04-01
4029,241,16,2022-04-15
4030,584,7,2023-04-21
4031,413,25,2022-01-09
4032,233,16,2022-01-19
4033,139,4,2023-08-21
4034,21,44,2022-09-10
4035,40,34,2023-05-12
4036,901,9,2022-05-19
4037,235,20,2022-10-02
4038,52,21,2023-10-08
4039,496,30,2023-03-26
4040,695,1,2023-07-06
4041,762,24,2022-01-21
4042,703,16,2022-07-17
4043,718,12,2022-12-24
4044,973,10,2023-12-29
4045,351,41,2022-12-27
4046,653,50,2023-05-18
4047,72,32,2022-11-11
4048,207,36,2022-02-17
4049,949,49,2022-11-05
4050,843,38,2022-10-25
4051,960,30,2023-02-10
4052,252,20,2024-01-16
4053,805,22,2023-10-09
4054,166,3,2022-05-12
4055,887,13,2023-02-26
4056,919,9,2022-08-20
4057,22,15,2022-07-29
4058,872,9,2022-10-03
4059,255,47,2023-07-19
4060,271,19,2023-05-29
4061,206,4,2023-11-09
4062,440,21,2023-05-21
